0.19724	-0.25885	0.15864	0.27066	-1.5126	0.41863	-1.0011	1.2336	0.13018	-0.10462	0.089045	0.13775	0.0015697	0.072246	0.1735	-0.11859
0.20377	-0.2141	0.13576	0.27449	-1.2136	0.34791	-0.91823	0.96895	0.1331	-0.097511	0.079365	0.13695	-0.071086	0.071801	0.22786	-0.022167
0.17656	-0.19191	0.12307	0.24266	-1.2366	0.33375	-0.27103	1.0368	0.12489	-0.091581	0.07443	0.12906	-0.074285	0.067071	0.30535	-0.0073856
0.20856	-0.26345	0.15757	0.26888	-1.4152	0.38607	-0.44593	1.1824	0.12594	-0.11028	0.091376	0.13061	0.044476	0.065053	0.22281	-0.17857
0.19154	-0.2255	0.14047	0.23833	-1.2601	0.33384	0.14458	1.0717	0.12586	-0.10458	0.086511	0.12849	-0.0064325	0.065049	0.37588	-0.09907
0.20604	-0.23687	0.14797	0.27843	-1.4875	0.39386	-0.2613	1.2572	0.11849	-0.088169	0.074087	0.12148	-0.012834	0.058253	0.25267	-0.074865
0.19557	-0.26484	0.16132	0.25216	-1.5048	0.40334	-0.28417	1.2652	0.13151	-0.10636	0.090251	0.13323	0.018543	0.067734	0.15955	-0.13631
0.18022	-0.23331	0.15017	0.23577	-1.4172	0.37735	0.10746	1.2125	0.11843	-0.09761	0.084623	0.12227	0.0082393	0.063037	0.25694	-0.1084
0.17061	-0.18342	0.12002	0.24197	-1.2274	0.33659	-0.49934	1.0152	0.12181	-0.08863	0.07519	0.1273	-0.044308	0.0658	0.17301	-0.042806
0.1838	-0.19465	0.12776	0.24622	-1.218	0.32942	-0.078459	1.0238	0.11955	-0.091369	0.075787	0.12415	-0.067375	0.067822	0.24924	-0.017257
0.17418	-0.1653	0.10796	0.24355	-1.124	0.30006	-0.26073	0.94264	0.11286	-0.079301	0.064364	0.11318	-0.097562	0.061077	0.2567	0.03337
0.19747	-0.20865	0.13314	0.26798	-1.3478	0.35985	-0.23617	1.1445	0.13046	-0.096024	0.080377	0.13287	-0.045132	0.067368	0.27879	-0.045802
0.18657	-0.21569	0.13114	0.25381	-1.3125	0.35442	-0.6185	1.0873	0.13042	-0.097477	0.076909	0.13182	-0.084859	0.068905	0.35859	0.00015411
0.20302	-0.23901	0.1486	0.27989	-1.4752	0.40277	-0.65803	1.2254	0.12889	-0.10496	0.082684	0.13159	-0.066403	0.073469	0.22597	-0.036615
0.15645	-0.14988	0.10365	0.22389	-1.0637	0.28932	-0.1193	0.89273	0.11446	-0.078263	0.065148	0.11546	-0.091055	0.063557	0.1409	0.021102
0.1908	-0.20987	0.13424	0.26044	-1.3864	0.36338	-0.08281	1.1875	0.1268	-0.092477	0.075668	0.12696	-0.057447	0.064058	0.32275	-0.024914
0.1906	-0.22016	0.13497	0.26222	-1.3199	0.36267	-0.73279	1.0849	0.12891	-0.10497	0.083737	0.13071	-0.050028	0.069679	0.32454	-0.049599
0.19049	-0.2404	0.15187	0.24494	-1.4123	0.37377	0.12018	1.2066	0.12544	-0.10522	0.087106	0.12777	-0.026117	0.068505	0.37136	-0.075491
0.20172	-0.25365	0.15536	0.26352	-1.4498	0.38782	-0.28499	1.22	0.13066	-0.10301	0.085114	0.13192	-0.031424	0.066747	0.41312	-0.065276
0.1583	-0.19941	0.13121	0.19889	-1.1649	0.30966	0.44768	1.0049	0.11297	-0.092745	0.078729	0.11571	-0.032034	0.062787	0.39663	-0.053833
0.18185	-0.19545	0.12893	0.25821	-1.3516	0.3755	-0.69475	1.1031	0.12805	-0.088257	0.072089	0.12987	-0.10556	0.071099	0.1704	0.025986
0.17328	-0.2201	0.14253	0.2257	-1.2977	0.36116	-0.44833	1.0725	0.12433	-0.10008	0.084335	0.12709	-0.029344	0.069861	0.20978	-0.072107
0.18333	-0.2474	0.15324	0.24059	-1.4598	0.38653	0.10477	1.2478	0.1217	-0.10648	0.08977	0.12411	0.037068	0.065323	0.11107	-0.16012
0.16973	-0.16772	0.1096	0.247	-1.1637	0.31412	-0.16931	0.98019	0.11596	-0.079057	0.064926	0.11735	-0.087166	0.061708	0.24118	0.018681
0.19914	-0.23858	0.14343	0.25689	-1.299	0.35319	-0.38197	1.0842	0.11395	-0.097821	0.081639	0.11754	0.046957	0.056328	0.22248	-0.16193
0.20259	-0.25863	0.16115	0.2583	-1.4151	0.38364	0.014555	1.1979	0.13043	-0.10787	0.089538	0.13396	-0.014012	0.070563	0.26659	-0.097378
0.18048	-0.22511	0.14377	0.22989	-1.2975	0.32987	0.89593	1.1495	0.11909	-0.10194	0.087647	0.12416	0.042577	0.059877	0.31161	-0.15676
0.18636	-0.21908	0.13994	0.24402	-1.2761	0.34773	-0.17346	1.0704	0.12187	-0.095636	0.079858	0.12514	-0.047584	0.064754	0.41319	-0.038437
0.19611	-0.22638	0.14681	0.26088	-1.416	0.38232	-0.16096	1.1882	0.1217	-0.08884	0.076047	0.12502	-0.023317	0.058624	0.39863	-0.056136
0.17861	-0.18728	0.12226	0.23608	-1.1609	0.31384	-0.10594	0.97752	0.11006	-0.083184	0.068926	0.11288	-0.065518	0.059878	0.36099	-0.0047922
0.15869	-0.1592	0.10525	0.2281	-1.1189	0.29401	0.15503	0.95793	0.10408	-0.073107	0.060718	0.10627	-0.076669	0.055387	0.28715	0.016497
0.20279	-0.20938	0.13239	0.27311	-1.2693	0.35193	-0.69098	1.0417	0.12951	-0.098931	0.080074	0.13278	-0.07199	0.073719	0.1599	-0.024117
0.18965	-0.28149	0.17525	0.2263	-1.4228	0.3771	0.64643	1.2224	0.12548	-0.11368	0.099437	0.13188	0.10711	0.061965	0.28207	-0.25205
0.19347	-0.23316	0.1495	0.27187	-1.5878	0.41419	0.19305	1.3674	0.13229	-0.099532	0.083862	0.14111	-0.05241	0.074838	0.25615	-0.04682
0.2151	-0.26416	0.16359	0.27871	-1.5239	0.40273	-0.022947	1.2966	0.13159	-0.10412	0.088676	0.13638	-0.002991	0.067083	0.39792	-0.10085
0.173	-0.20776	0.13388	0.24716	-1.3412	0.35506	-0.19951	1.1401	0.11927	-0.088904	0.073343	0.12303	-0.068508	0.064415	0.24621	-0.012071
0.17967	-0.21485	0.13839	0.23794	-1.3016	0.35326	-0.15841	1.0906	0.12277	-0.09539	0.081458	0.12528	-0.007885	0.063678	0.22712	-0.090004
0.16821	-0.17271	0.1163	0.25332	-1.2936	0.33814	0.092803	1.1089	0.11615	-0.08334	0.070686	0.12011	-0.083328	0.065981	0.22968	0.0098808
0.19236	-0.22008	0.13494	0.26662	-1.4013	0.36707	-0.13954	1.2035	0.12394	-0.097225	0.07957	0.12737	0.015043	0.05863	0.25159	-0.12105
0.18472	-0.23735	0.15196	0.23462	-1.3839	0.37176	0.042597	1.1773	0.1245	-0.10885	0.091871	0.128	0.021001	0.067887	0.26271	-0.14175
0.17925	-0.18301	0.12107	0.26606	-1.3154	0.36156	-0.61055	1.0871	0.1246	-0.088087	0.073943	0.12731	-0.076173	0.070517	0.096779	-0.0095621
0.19072	-0.24712	0.15163	0.24145	-1.3847	0.36805	0.10024	1.1852	0.12034	-0.10173	0.086253	0.12492	0.045833	0.059704	0.26972	-0.16447
0.17021	-0.17529	0.11699	0.23486	-1.1603	0.31202	0.068587	0.98064	0.11398	-0.081019	0.068808	0.11536	-0.043079	0.059028	0.17667	-0.033503
0.19739	-0.25989	0.15914	0.25778	-1.4624	0.40086	-0.59203	1.2171	0.13688	-0.11483	0.093551	0.14049	-0.014357	0.07542	0.19809	-0.11037
0.20807	-0.21324	0.13922	0.29563	-1.4795	0.38962	-0.031491	1.263	0.13076	-0.096266	0.08046	0.13544	-0.075674	0.074781	0.15606	-0.017426
0.18224	-0.23595	0.15146	0.24885	-1.5367	0.41266	-0.18978	1.2969	0.12662	-0.10139	0.083609	0.13005	-0.023023	0.069621	0.12619	-0.084459
0.17215	-0.24213	0.14566	0.21561	-1.2828	0.34585	-0.2252	1.0764	0.11285	-0.0933	0.080983	0.11848	0.038151	0.052179	0.55678	-0.1328
0.16514	-0.16248	0.10724	0.25151	-1.181	0.31822	-0.32046	0.99107	0.12126	-0.081703	0.066214	0.12604	-0.12706	0.068715	0.27096	0.060042
0.17716	-0.20918	0.13881	0.26198	-1.5067	0.40602	-0.41551	1.2656	0.12684	-0.095046	0.079759	0.13104	-0.06764	0.075601	0.021687	-0.029858
0.19936	-0.25107	0.15985	0.26055	-1.5588	0.40533	0.30743	1.3509	0.13037	-0.10344	0.089145	0.13365	0.0090193	0.069187	0.17039	-0.12025
0.19964	-0.21539	0.13523	0.28227	-1.3374	0.36387	-0.65516	1.1032	0.12447	-0.097703	0.080622	0.12932	-0.03654	0.067759	0.22879	-0.061143
0.16936	-0.18698	0.11857	0.23413	-1.1701	0.32144	-0.56466	0.96463	0.11669	-0.086395	0.070821	0.12033	-0.048407	0.061192	0.16314	-0.035535
0.21129	-0.25588	0.16287	0.26764	-1.4291	0.40056	-0.65018	1.1665	0.1409	-0.11327	0.095292	0.14291	0.0081882	0.074517	0.10927	-0.1338
0.16846	-0.24881	0.15616	0.2156	-1.4133	0.3545	1.0789	1.2656	0.11321	-0.099705	0.086951	0.11998	0.024982	0.058447	0.58612	-0.12432
0.21199	-0.29385	0.18236	0.25775	-1.4516	0.40135	-0.043005	1.2053	0.13091	-0.11799	0.10332	0.13591	0.087073	0.068663	0.25219	-0.23114
0.20904	-0.24151	0.15041	0.29174	-1.4885	0.40877	-1.001	1.2212	0.13481	-0.10198	0.083599	0.13686	-0.04721	0.072817	0.14034	-0.056298
0.18102	-0.18342	0.12131	0.25977	-1.2957	0.35202	-0.51218	1.0748	0.11907	-0.084697	0.069901	0.12203	-0.091807	0.067672	0.16438	0.014916
0.15517	-0.15755	0.1061	0.21424	-1.0161	0.28587	-0.56797	0.82261	0.11045	-0.079663	0.066103	0.11159	-0.081117	0.062223	0.19008	0.010846
0.1792	-0.22098	0.1435	0.24	-1.3708	0.37516	-0.44898	1.1409	0.13308	-0.10411	0.088316	0.13756	-0.046426	0.078226	0.092738	-0.061898
0.20128	-0.23894	0.14957	0.27317	-1.4597	0.3993	-0.45775	1.2169	0.13152	-0.10669	0.087137	0.13552	-0.050638	0.076109	0.18188	-0.058827
0.22284	-0.26341	0.16535	0.29604	-1.6067	0.42829	-0.38156	1.3492	0.1447	-0.11352	0.095793	0.1496	-0.0065672	0.075048	0.30528	-0.11168
0.20369	-0.25925	0.16033	0.26331	-1.4543	0.39259	-0.36787	1.2224	0.12682	-0.10638	0.089527	0.13071	0.017255	0.068229	0.1997	-0.13823
0.1854	-0.21067	0.13432	0.26144	-1.4118	0.36069	0.36859	1.2353	0.12148	-0.09169	0.076518	0.12396	-0.04019	0.062801	0.31555	-0.044795
0.18112	-0.22115	0.1413	0.25268	-1.4167	0.3907	-0.70841	1.1641	0.12966	-0.09552	0.079491	0.13255	-0.037467	0.068061	0.18191	-0.058643
0.20932	-0.28944	0.18102	0.2664	-1.6351	0.44222	-0.26792	1.3676	0.13025	-0.11045	0.10198	0.13985	0.10408	0.066775	0.28509	-0.23824
0.17602	-0.18489	0.11928	0.24414	-1.195	0.3253	-0.26885	0.99676	0.11991	-0.086315	0.069285	0.12098	-0.097107	0.066095	0.26281	0.023849
0.20702	-0.29074	0.17415	0.2642	-1.5494	0.41746	-0.1968	1.2992	0.12572	-0.10755	0.089539	0.13175	0.069094	0.060429	0.19624	-0.20345
0.18699	-0.21554	0.1388	0.25629	-1.3492	0.37091	-0.65665	1.1066	0.12832	-0.094505	0.078136	0.12941	-0.062024	0.06999	0.12846	-0.02959
0.18224	-0.22649	0.14216	0.2395	-1.3286	0.36053	-0.37111	1.104	0.12435	-0.10079	0.082397	0.12768	-0.030793	0.067845	0.24508	-0.070752
0.19244	-0.23877	0.14398	0.26341	-1.4015	0.38192	-0.74364	1.1578	0.12556	-0.09946	0.080387	0.12713	-0.023365	0.065824	0.18267	-0.080802
0.1678	-0.18255	0.12154	0.22341	-1.1561	0.32061	-0.33586	0.95506	0.12231	-0.091374	0.075946	0.12381	-0.053329	0.067581	0.11364	-0.037649
0.20602	-0.26056	0.16914	0.26174	-1.4713	0.42084	-0.59221	1.1915	0.12759	-0.11093	0.095121	0.1296	0.032598	0.070685	0.098783	-0.15771
0.19283	-0.20814	0.1373	0.25839	-1.3041	0.36324	-0.41343	1.0674	0.11745	-0.092521	0.077945	0.1194	-0.031342	0.065573	0.13828	-0.061394
0.18188	-0.22075	0.14108	0.23362	-1.2605	0.34903	-0.36841	1.042	0.11785	-0.10095	0.083403	0.11969	-0.0050636	0.06381	0.2784	-0.09918
0.17449	-0.19259	0.12649	0.23958	-1.2699	0.34423	-0.3222	1.0571	0.10492	-0.081071	0.06928	0.11035	-0.048418	0.060692	0.18415	-0.029032
0.21581	-0.28911	0.17262	0.27605	-1.5828	0.42211	-0.17076	1.3515	0.13003	-0.11833	0.096891	0.1344	0.040041	0.070064	0.19127	-0.18283
0.19239	-0.24887	0.15332	0.24822	-1.3844	0.36443	0.074199	1.1889	0.12578	-0.10303	0.087275	0.13053	0.0058748	0.06467	0.37359	-0.1143
0.15602	-0.18974	0.12238	0.21668	-1.2637	0.34029	-0.14999	1.0633	0.11003	-0.086439	0.071662	0.11144	-0.02463	0.057247	0.26659	-0.05768
0.20302	-0.24486	0.15615	0.27926	-1.5798	0.43123	-0.62051	1.3118	0.12807	-0.103	0.087312	0.13135	0.01763	0.067395	0.08417	-0.13548
0.18496	-0.23385	0.14212	0.24151	-1.3414	0.36027	-0.38524	1.1224	0.12367	-0.09904	0.080996	0.12875	-0.019012	0.06213	0.44231	-0.076531
0.15937	-0.17317	0.1119	0.20924	-1.104	0.29369	0.067639	0.94122	0.10663	-0.082634	0.067082	0.10752	-0.047291	0.055057	0.33736	-0.024532
0.21656	-0.3036	0.18005	0.29002	-1.7045	0.46384	-1.0595	1.4072	0.13346	-0.11157	0.093336	0.13664	0.04301	0.068109	0.11315	-0.17886
0.19561	-0.20871	0.13488	0.26346	-1.3363	0.35901	-0.22932	1.1187	0.1279	-0.089394	0.07417	0.13038	-0.053606	0.064651	0.2258	-0.031195
