-0.079813	0.092278	0.030184	0.22779	0.25896	0.24931	0.13169	0.086602	0.10779	0.10337
-0.039903	0.053036	0.029151	0.25102	0.24433	0.24634	0.14759	0.082799	0.10399	0.088089
0.025232	0.068066	0.050976	0.2517	0.2534	0.25279	0.1386	0.084109	0.10925	0.036205
-0.035951	0.051387	0.029529	0.23591	0.24732	0.24475	0.13165	0.088518	0.10155	0.079794
-0.038945	0.062076	0.017184	0.24021	0.24877	0.24543	0.1359	0.08125	0.10992	0.16896
0.020237	0.085941	0.073061	0.26009	0.26112	0.26103	0.13751	0.082824	0.096215	0.035484
0.013964	0.075655	0.050522	0.25116	0.25388	0.25292	0.14102	0.082918	0.11061	0.062808
-0.035222	0.098193	0.055399	0.23086	0.26449	0.25482	0.12371	0.079787	0.097724	0.02411
0.10121	0.10885	0.10652	0.28009	0.27605	0.27728	0.13848	0.086905	0.10523	0.021145
-0.066562	0.070229	0.023892	0.23401	0.24801	0.24407	0.13017	0.085769	0.10463	0.085603
-0.049486	0.05413	0.0017274	0.23177	0.23804	0.23536	0.13145	0.084719	0.11182	0.11782
-0.0023631	0.044673	0.027411	0.2505	0.2343	0.24046	0.13719	0.081048	0.10532	0.054519
-0.049398	0.090153	0.028749	0.23657	0.27052	0.25692	0.13206	0.089471	0.11205	0.16187
-0.022845	0.072511	0.036449	0.24503	0.24923	0.24801	0.13631	0.082553	0.1069	0.098065
-0.025204	0.065396	0.032537	0.23517	0.24692	0.24305	0.13162	0.07898	0.102	0.061475
-0.026574	0.053054	0.026624	0.23525	0.24942	0.24504	0.1309	0.085425	0.10329	0.088123
-0.017763	0.078418	0.040052	0.23711	0.25492	0.24834	0.14061	0.079815	0.10903	0.078983
-0.065204	0.082945	0.027406	0.23672	0.25575	0.24964	0.13395	0.081573	0.10635	0.10977
-0.0098939	0.087388	0.061165	0.23826	0.26145	0.25571	0.13824	0.083252	0.10175	0.027284
0.037609	0.11549	0.088107	0.26878	0.28212	0.27771	0.1435	0.086483	0.11041	0.055363
-0.067094	0.098416	-0.0078133	0.23547	0.25169	0.24248	0.13763	0.082078	0.12288	0.15203
-0.069054	0.070407	0.027036	0.23711	0.24875	0.24589	0.13908	0.077232	0.1023	0.06258
-0.018333	0.11376	0.074114	0.26649	0.26898	0.2688	0.1487	0.087192	0.11067	0.06487
-0.016763	0.056734	0.02649	0.25847	0.23995	0.24796	0.14268	0.078751	0.11009	0.12103
-0.10929	0.056425	0.013889	0.2237	0.23974	0.23665	0.13417	0.080393	0.099274	0.1094
-0.079687	0.057856	0.030339	0.23886	0.2446	0.24398	0.13635	0.083455	0.097604	0.066242
-0.045511	0.12316	0.025883	0.23726	0.26605	0.251	0.12877	0.085382	0.11499	0.10464
-0.022252	0.067593	0.036514	0.25173	0.24858	0.24998	0.14051	0.080052	0.10565	0.087167
-0.052629	0.06115	0.032852	0.22856	0.24341	0.24022	0.13091	0.077541	0.094696	0.055556
-0.011499	0.071009	0.040839	0.24518	0.24766	0.24702	0.13378	0.081756	0.1044	0.058518
0.010735	0.063293	0.052774	0.23938	0.25089	0.2487	0.12541	0.078501	0.089979	0.02952
-0.048438	0.062935	0.027355	0.2286	0.24405	0.23969	0.12504	0.081023	0.098372	0.077763
-0.003728	0.050486	0.029087	0.2399	0.241	0.24069	0.12996	0.079956	0.10286	0.075342
0.0057382	0.086351	0.043874	0.24796	0.25307	0.25066	0.12822	0.079156	0.1084	0.04182
0.047743	0.091887	0.070892	0.26178	0.26924	0.26579	0.14128	0.089252	0.11701	0.025862
-0.037315	0.084678	0.051645	0.23107	0.26308	0.25528	0.13005	0.087099	0.10171	0.090909
0.003621	0.087079	0.058892	0.24566	0.25967	0.25528	0.1383	0.08902	0.10872	0.051157
-0.048248	0.077827	0.021815	0.24384	0.26026	0.25374	0.14304	0.081487	0.1145	0.15917
-0.088171	0.076216	0.031216	0.23462	0.24585	0.24375	0.14142	0.079559	0.10249	0.060565
-0.080003	0.081297	0.017437	0.22733	0.24451	0.23894	0.12702	0.080771	0.10412	0.083569
0.055558	0.11573	0.094977	0.27034	0.27772	0.27532	0.13284	0.086011	0.10479	0.052962
-0.082326	0.046294	-0.012828	0.23606	0.23621	0.23686	0.1393	0.079072	0.11244	0.21353
-0.041891	0.057136	0.018474	0.2346	0.24176	0.2394	0.12617	0.081013	0.10199	0.14419
-0.046748	0.090262	0.040222	0.25063	0.25697	0.25538	0.13456	0.082815	0.10641	0.12831
-0.0012217	0.098624	0.075859	0.25862	0.26861	0.26664	0.14484	0.085501	0.10272	0.055441
-0.081441	0.084566	0.024884	0.22103	0.25527	0.2446	0.12831	0.079239	0.10231	0.13168
-0.03014	0.075189	0.038895	0.24684	0.25085	0.24989	0.15299	0.084491	0.11374	0.075619
-0.03161	0.10507	0.032143	0.23967	0.26348	0.25183	0.1327	0.085459	0.11482	0.11562
-0.030566	0.085693	0.046972	0.23744	0.26003	0.25323	0.13149	0.081264	0.10201	0.045455
-0.028892	0.087199	0.050746	0.2333	0.2624	0.2541	0.12376	0.088893	0.10227	0.040097
-0.029272	0.089794	0.032256	0.2304	0.2648	0.24936	0.12715	0.086509	0.10942	0.076179
-0.029219	0.038563	0.01739	0.22556	0.24013	0.23585	0.12197	0.080492	0.095784	0.046283
-0.033444	0.080522	0.04254	0.24591	0.25287	0.25105	0.1327	0.082246	0.10301	0.058473
0.014603	0.07608	0.048308	0.25376	0.25604	0.25516	0.13874	0.083113	0.11201	0.045024
-0.019459	0.086197	0.038066	0.23162	0.26357	0.24998	0.12613	0.079893	0.10463	0.0625
-0.012812	0.095382	0.040203	0.24967	0.26205	0.25628	0.14371	0.080316	0.11802	0.098751
-0.012208	0.085242	0.058843	0.24325	0.26398	0.25883	0.14072	0.082174	0.10211	0.042286
-0.014655	0.10672	0.066234	0.24739	0.26863	0.26226	0.13737	0.084933	0.10658	0.045356
-0.062778	0.058096	0.011111	0.22363	0.25327	0.24277	0.11889	0.086814	0.10191	0.14695
-0.051669	0.080366	0.037275	0.2315	0.2537	0.24732	0.12982	0.083801	0.10266	0.075159
-0.05901	0.1168	0.063117	0.23439	0.27479	0.26415	0.13812	0.084659	0.10653	0.092999
-0.031589	0.075523	0.017019	0.23776	0.24277	0.24054	0.13505	0.075056	0.11291	0.12251
-0.096233	0.053026	0.0028876	0.21849	0.23846	0.23284	0.11906	0.083045	0.098751	0.11605
-0.05157	0.063183	0.026029	0.22618	0.24682	0.24083	0.12766	0.08171	0.1001	0.065369
-0.10637	0.057748	0.022728	0.2183	0.24305	0.23877	0.12615	0.083105	0.095937	0.10887
-0.023364	0.065159	0.023569	0.23763	0.24503	0.24191	0.12799	0.079592	0.10586	0.062078
-0.048481	0.057257	0.025557	0.23252	0.24787	0.24377	0.12725	0.081844	0.09865	0.10973
-0.096545	0.089871	0.016381	0.22799	0.24771	0.24156	0.13211	0.081822	0.10784	0.13297
-0.02951	0.085834	0.034074	0.24391	0.25183	0.24886	0.13748	0.078146	0.11007	0.086466
-0.06172	0.093189	0.029289	0.2308	0.26571	0.25286	0.131	0.08916	0.11058	0.11696
-0.015756	0.072348	0.036613	0.23732	0.25848	0.25042	0.12262	0.086516	0.10342	0.086705
