-0.45706	0.34404	0.21494	-0.15942	8.0405	0.12861	-1.9305	0.79049	-2.6123	1.4736	0.27409	-0.16267	0.12749	0.13107	0.04472	3.673	0.090998	0.034962	0.10186	-0.057416	-0.25878	0.13491
-0.22251	0.19428	0.16679	-0.048349	4.0051	0.099244	-1.3838	0.5707	-1.8712	1.0357	0.25479	-0.11316	0.086194	0.11638	0.034285	2.0492	0.072954	-0.19835	0.093044	0.30844	0.11021	0.11937
-0.38442	0.30392	0.20407	-0.11518	6.6964	0.121	-1.8524	0.78106	-3.1854	1.4037	0.27463	-0.14024	0.10871	0.12004	0.039212	2.9655	0.085024	-0.04446	0.092266	0.14397	-0.11342	0.12164
-0.46194	0.32781	0.18846	-0.18122	7.6099	0.11212	-1.8224	0.74147	-2.5502	1.3872	0.24167	-0.15147	0.11469	0.11554	0.03501	3.1839	0.079278	0.0099528	0.093557	-0.039504	-0.2114	0.11801
-0.32633	0.27173	0.20007	-0.090628	5.8037	0.11926	-1.774	0.72669	-2.144	1.359	0.28034	-0.13835	0.1043	0.13263	0.035169	2.5982	0.08528	-0.12905	0.10269	0.02512	-0.010257	0.13366
-0.3201	0.25972	0.19043	-0.094184	5.841	0.11881	-1.7134	0.68993	-2.0268	1.3	0.26927	-0.13867	0.10419	0.12796	0.03966	2.7844	0.084826	-0.10473	0.099269	0.050959	-0.040674	0.12988
-0.30841	0.25313	0.19668	-0.079292	5.201	0.10871	-1.615	0.6732	-2.2368	1.2218	0.28045	-0.14401	0.10567	0.13538	0.03764	2.5101	0.078925	-0.16147	0.10559	0.073823	0.027085	0.13418
-0.39157	0.30158	0.19332	-0.12277	6.5224	0.10575	-1.7466	0.74097	-3.2052	1.2989	0.25993	-0.14572	0.11213	0.1243	0.042346	2.8942	0.079272	-0.058014	0.1003	-0.017777	-0.10821	0.126
-0.44002	0.34223	0.19248	-0.13369	7.4222	0.10645	-2.0356	0.83974	-2.9211	1.5582	0.2583	-0.1525	0.11808	0.12886	0.043685	3.0983	0.080907	-0.02045	0.1048	-0.28491	-0.17558	0.13116
-0.21347	0.18371	0.1404	-0.049383	3.6148	0.077157	-1.2039	0.54836	-2.9829	0.8592	0.2136	-0.11548	0.086565	0.11997	0.029743	1.9675	0.068502	-0.20356	0.10488	-0.12656	0.092694	0.12587
