-0.066574	0.073644	0.012139	0.23693	0.26069	0.25135	0.14378	0.09381	0.12003	0.23149
-0.080687	0.057588	0.012319	0.22709	0.24378	0.23918	0.12844	0.08435	0.10264	0.124
-0.040766	0.064346	0.023907	0.24983	0.24424	0.24684	0.143	0.079439	0.10936	0.091358
-0.030407	0.081574	0.053279	0.25189	0.26254	0.26027	0.13251	0.082925	0.098804	0.070624
-0.0084913	0.065255	0.049182	0.24673	0.24825	0.24807	0.13928	0.080195	0.096536	0.061947
-0.038796	0.084388	0.0066675	0.23763	0.24731	0.24186	0.1339	0.079015	0.11793	0.10681
-0.026735	0.08498	0.033262	0.24171	0.25087	0.24719	0.13478	0.082745	0.11105	0.063087
0.049196	0.12776	0.10188	0.28513	0.28075	0.2824	0.15681	0.083951	0.11366	0.015721
0.022503	0.066336	0.063715	0.25873	0.2494	0.24999	0.13466	0.083316	0.087153	0.028395
-0.026	0.094014	0.054819	0.23442	0.25909	0.25182	0.1266	0.084615	0.10152	0.070545
-0.047802	0.11997	0.044716	0.244	0.27256	0.26125	0.14003	0.090181	0.11772	0.10453
-0.012966	0.077968	0.040444	0.25511	0.2477	0.25111	0.14097	0.083714	0.11168	0.05375
-0.022332	0.074468	0.036409	0.24406	0.24921	0.24757	0.14002	0.082087	0.10942	0.056266
-0.0010473	0.10404	0.067671	0.24158	0.2676	0.25929	0.12829	0.086239	0.10369	0.027618
-0.042102	0.082247	0.054951	0.23707	0.25501	0.25162	0.12409	0.080571	0.093023	0.064209
-0.013737	0.13181	0.086483	0.26367	0.28171	0.2769	0.15339	0.096727	0.11886	0.029665
-0.073266	0.081672	0.023612	0.23117	0.25268	0.24579	0.13298	0.083703	0.10713	0.13447
-0.044596	0.087306	0.066974	0.24405	0.25826	0.25648	0.13282	0.084304	0.094358	0.025287
-0.029518	0.059924	0.045377	0.23731	0.24689	0.24554	0.13473	0.081051	0.092324	0.06632
-0.057786	0.075477	0.039915	0.23991	0.24875	0.24701	0.13639	0.083004	0.10144	0.067532
-0.013628	0.056088	0.023752	0.25331	0.24582	0.24953	0.1389	0.079968	0.11168	0.12646
-0.02733	0.067437	0.01411	0.24388	0.24973	0.24683	0.14156	0.078651	0.11901	0.12596
0.012486	0.077621	0.059144	0.24619	0.25485	0.25257	0.12969	0.083311	0.098978	0.030303
0.010124	0.064263	0.050556	0.24907	0.24824	0.24855	0.13718	0.077389	0.096237	0.042746
-0.017635	0.090084	0.068679	0.23755	0.26217	0.25776	0.12493	0.085053	0.095054	0.030543
-0.024053	0.055271	0.025155	0.23187	0.24283	0.23898	0.12391	0.086791	0.10301	0.063953
-0.090677	0.055611	0.012365	0.23001	0.24396	0.24069	0.13241	0.087053	0.10435	0.10223
-0.11162	0.079466	0.046593	0.2576	0.25101	0.25301	0.16001	0.081325	0.10148	0.048066
-0.008111	0.12058	0.095001	0.25874	0.27759	0.27435	0.13868	0.084648	0.09881	0.026365
-0.053211	0.054248	-0.0015447	0.23967	0.24469	0.24259	0.13704	0.085433	0.1162	0.16972
-0.032128	0.059256	0.020772	0.24668	0.2377	0.24188	0.14199	0.081412	0.11173	0.072727
-0.044527	0.077909	0.019212	0.23881	0.24656	0.24351	0.13362	0.084541	0.11218	0.078484
-0.039229	0.10446	0.054408	0.23377	0.26998	0.2587	0.133	0.085885	0.10656	0.064444
-0.11141	0.069803	0.011278	0.22644	0.24997	0.24385	0.13481	0.083437	0.10577	0.12469
-0.057542	0.12148	0.028801	0.24493	0.27375	0.26051	0.14093	0.086595	0.12073	0.1962
0.0038115	0.10224	0.074889	0.25069	0.27209	0.26662	0.13842	0.083439	0.10246	0.036194
-0.066532	0.054904	0.021017	0.24258	0.24061	0.24167	0.13879	0.082317	0.10247	0.1
-0.042603	0.10322	0.049564	0.23673	0.27006	0.25909	0.13073	0.087977	0.10763	0.06243
-0.049724	0.078375	0.031598	0.22782	0.25604	0.24675	0.1314	0.08393	0.10529	0.14104
-0.017024	0.081008	0.039687	0.24161	0.24998	0.24688	0.13212	0.082354	0.10704	0.054449
-0.019548	0.072997	0.036986	0.23937	0.24764	0.2448	0.13138	0.078777	0.10327	0.045573
-0.02997	0.044669	0.020197	0.23245	0.23249	0.23269	0.13123	0.072948	0.096511	0.069803
-0.053972	0.076072	0.018673	0.23563	0.24755	0.24307	0.1343	0.080093	0.10906	0.12133
-0.072133	0.02336	-0.021082	0.22789	0.2232	0.22581	0.12872	0.07922	0.10606	0.20186
-0.073553	0.096138	0.045049	0.22899	0.2607	0.25257	0.12093	0.081955	0.097983	0.089617
0.010748	0.093698	0.054605	0.25139	0.25966	0.25607	0.12999	0.083268	0.10844	0.045296
-0.0034041	0.10886	0.078121	0.2476	0.27295	0.26664	0.13208	0.08846	0.10321	0.03262
-0.055972	0.092606	0.037077	0.24314	0.25508	0.25154	0.13235	0.084364	0.10689	0.080607
-0.079279	0.066317	-0.0058473	0.22464	0.23766	0.23225	0.12904	0.080045	0.10921	0.15292
-0.072064	0.074457	0.02034	0.22317	0.25694	0.24586	0.12813	0.082447	0.10374	0.093671
-0.022664	0.068379	0.028017	0.2407	0.25005	0.2463	0.13564	0.079898	0.10895	0.067862
-0.061991	0.066618	0.017483	0.23058	0.24892	0.24275	0.12803	0.089083	0.10715	0.15561
-0.01025	0.078228	0.051058	0.23643	0.2564	0.25071	0.13137	0.085806	0.10259	0.046117
-0.069815	0.086025	0.021557	0.2334	0.25275	0.24593	0.12997	0.083312	0.10746	0.117
-0.031064	0.040083	0.011786	0.23519	0.2378	0.23697	0.13163	0.079951	0.10405	0.13525
-0.05683	0.1071	0.053111	0.23975	0.26123	0.25533	0.13762	0.086033	0.10809	0.04059
-0.09344	0.067214	0.027742	0.23368	0.24727	0.24482	0.13985	0.082888	0.10186	0.072096
-0.060268	0.08113	0.030044	0.24124	0.24955	0.24736	0.14792	0.080337	0.11135	0.11936
-0.060327	0.083595	0.011669	0.2281	0.2629	0.247	0.12821	0.086828	0.11144	0.12485
-0.013929	0.11777	0.063049	0.246	0.27048	0.26126	0.13286	0.089151	0.11099	0.046433
-0.058505	0.074651	0.005301	0.22905	0.24651	0.23835	0.12471	0.080363	0.10753	0.1414
-0.03247	0.054584	0.012836	0.24117	0.24278	0.24233	0.14429	0.084789	0.11778	0.077922
-0.037827	0.059949	0.025854	0.23466	0.24049	0.23885	0.12617	0.082559	0.1008	0.054698
-0.00043963	0.098414	0.062943	0.26827	0.2592	0.26284	0.15362	0.086747	0.116	0.033477
0.040748	0.07775	0.066122	0.26128	0.25903	0.25979	0.13344	0.086893	0.10382	0.025164
-0.038138	0.093395	0.039164	0.24811	0.26937	0.26148	0.14484	0.083333	0.11436	0.086225
0.053655	0.075225	0.070519	0.25595	0.2575	0.25717	0.12902	0.083573	0.095295	0.032751
-0.037295	0.077808	0.04089	0.23967	0.25766	0.2525	0.13179	0.080802	0.1012	0.099338
0.0095176	0.047234	0.037746	0.23396	0.24072	0.23908	0.12746	0.080787	0.094746	0.033946
-0.061306	0.065454	0.0021009	0.23044	0.24997	0.2411	0.1278	0.082029	0.10893	0.1402
-0.070681	0.071205	0.013503	0.23241	0.24384	0.2401	0.12695	0.079793	0.10362	0.1481
-0.093396	0.053946	-0.012582	0.22996	0.23221	0.23216	0.13024	0.07826	0.10706	0.17704
-0.064131	0.070858	0.031524	0.23106	0.24889	0.24447	0.13068	0.083127	0.1009	0.10323
-0.051968	0.077233	0.026111	0.23306	0.25327	0.24615	0.12854	0.080928	0.10404	0.071879
-0.0073888	0.096259	0.06081	0.24028	0.26692	0.2585	0.13098	0.084994	0.10395	0.058166
0.0085448	0.073379	0.052024	0.26176	0.24843	0.25305	0.14295	0.079288	0.10491	0.043632
-0.074271	0.098061	0.05927	0.2397	0.26164	0.2577	0.14211	0.086742	0.10387	0.078652
-0.034186	0.11387	0.036718	0.23549	0.26889	0.25294	0.12573	0.081848	0.10908	0.086147
-0.011433	0.10503	0.066991	0.24924	0.26621	0.26126	0.136	0.087309	0.1068	0.042889
-0.039049	0.098921	0.069209	0.24621	0.26373	0.26057	0.14135	0.083522	0.10014	0.020879
-0.011918	0.065083	0.052031	0.24407	0.25094	0.24993	0.13846	0.084274	0.0959	0.028117
-0.039163	0.10565	0.063811	0.23526	0.27029	0.26134	0.12622	0.085328	0.10063	0.041037
-0.008669	0.07039	0.045343	0.25188	0.25148	0.25183	0.14221	0.084143	0.10649	0.093301
-0.015499	0.094671	0.066785	0.25549	0.26084	0.25987	0.14479	0.086519	0.10519	0.03044
-0.089965	0.067764	0.0027367	0.24136	0.24247	0.24305	0.14488	0.082465	0.11469	0.19745
-0.045363	0.044821	-0.0048334	0.22911	0.23692	0.23301	0.12771	0.082026	0.11027	0.14897
-0.066229	0.049636	0.0065392	0.22837	0.23645	0.23404	0.12174	0.080517	0.099211	0.16094
-0.032196	0.10659	0.045992	0.25072	0.26235	0.2581	0.14286	0.085297	0.11571	0.056
0.0067377	0.1033	0.071218	0.24832	0.26831	0.26217	0.13339	0.087129	0.10553	0.050218
0.010266	0.091544	0.063418	0.2556	0.26483	0.26191	0.14452	0.083195	0.10891	0.068817
-0.064312	0.072032	0.025631	0.22313	0.2453	0.23871	0.12358	0.080902	0.09927	0.075314
-0.015923	0.079501	0.048326	0.2557	0.2516	0.25327	0.14271	0.0829	0.10691	0.040201
-0.021618	0.052942	0.010249	0.23174	0.24256	0.23666	0.1247	0.079438	0.1082	0.1016
-0.029131	0.098284	0.040418	0.23583	0.26845	0.25481	0.13118	0.083714	0.10942	0.076835
-0.070843	0.073686	0.025114	0.22997	0.24694	0.24217	0.13509	0.079489	0.10349	0.065187
-0.054565	0.11532	0.035861	0.22943	0.28603	0.26223	0.12697	0.089793	0.1115	0.12169
0.001385	0.085522	0.058638	0.24752	0.26349	0.25874	0.13608	0.087972	0.10629	0.044994
-0.032497	0.088529	0.049174	0.24064	0.25786	0.25292	0.13273	0.087241	0.10545	0.069682
-0.036031	0.05594	0.010044	0.23751	0.24297	0.24062	0.13398	0.084508	0.1127	0.10027
0.016217	0.090638	0.048832	0.26326	0.25459	0.25971	0.14345	0.088105	0.12272	0.076336
-0.014954	0.067618	0.037127	0.2389	0.25617	0.25019	0.13114	0.085218	0.10514	0.079422
-0.073563	0.090102	0.056017	0.22752	0.26186	0.25581	0.12863	0.085297	0.097781	0.049327
0.037854	0.09987	0.076331	0.26886	0.2716	0.2707	0.14	0.088993	0.1114	0.048216
-0.042128	0.085695	0.041863	0.26371	0.25133	0.25624	0.14309	0.079729	0.10724	0.095082
-0.084743	0.04866	0.010209	0.23767	0.24501	0.24354	0.13668	0.076723	0.099411	0.18888
-0.076657	0.066182	0.02116	0.23234	0.23997	0.23836	0.12942	0.080991	0.10064	0.11142
-0.05532	0.054588	0.024805	0.24123	0.2375	0.23893	0.14101	0.078135	0.10011	0.12482
-0.10025	0.10052	0.016682	0.23621	0.25892	0.25131	0.13823	0.090201	0.11637	0.1234
-0.049568	0.066919	0.021649	0.23063	0.25227	0.24464	0.13398	0.08615	0.10853	0.12451
-0.065752	0.046882	0.010741	0.22441	0.23496	0.23212	0.12758	0.078154	0.097934	0.077496
-0.0598	0.070693	0.012694	0.23352	0.24464	0.24049	0.13047	0.08367	0.10863	0.080601
0.0095046	0.088363	0.05232	0.25848	0.26209	0.26069	0.13935	0.085156	0.11372	0.070513
-0.057411	0.068686	0.035123	0.23759	0.25251	0.24915	0.13379	0.078962	0.097965	0.069767
-0.023611	0.062868	0.032565	0.24151	0.24696	0.24535	0.13877	0.081043	0.10553	0.078457
-0.030893	0.038197	0.0030458	0.24078	0.23675	0.23902	0.13256	0.078988	0.10997	0.099087
-0.084298	0.051257	-0.017868	0.22931	0.23133	0.23113	0.13462	0.08116	0.11335	0.18355
