0.0024664	0.00076349	0.012543	0.1066	0.037505	0.0038951	0.0034357	0.028237	0.0026239	0.028041	-0.001825	0.032875
0.0023385	0.00078907	0.011677	0.10963	0.038333	0.003539	0.0065172	0.030394	0.0018129	0.027417	-0.0034907	0.031431
0.0022694	0.00079402	0.014643	0.1194	0.037334	0.0041553	0.0030579	0.027277	0.0033653	0.030763	-0.00025541	0.030218
0.0023576	0.00078662	0.013582	0.10692	0.03728	0.0037132	0.0027396	0.029337	0.0037098	0.027287	-0.0010308	0.03089
0.0023576	0.00078662	0.0095273	0.11138	0.038305	0.0041017	0.0047112	0.03424	0.0014798	0.02856	-0.0044791	0.038267
0.0023694	0.00078488	0.015058	0.10522	0.037071	0.0031925	0.0024571	0.021061	0.0040431	0.028955	-0.0014444	0.026991
0.0025973	0.00071301	0.013156	0.10042	0.037213	0.004074	0.0051009	0.02584	0.0017123	0.027	-0.0024908	0.039296
0.0025723	0.00072475	0.014707	0.099073	0.036567	0.0033795	0.0020931	0.020596	0.0035157	0.028347	-0.0015094	0.026615
0.0022179	0.00079378	0.011539	0.12572	0.039134	0.0040346	0.0085018	0.04409	0.0019114	0.028498	-0.0031693	0.046417
0.0024164	0.0007761	0.013172	0.10373	0.037062	0.0041	0.0021357	0.023355	0.0031429	0.028025	-0.00065401	0.026925
0.0025208	0.00074572	0.011496	0.10707	0.037894	0.0040419	0.0058926	0.029406	0.0015957	0.027832	-0.0029054	0.037888
0.0025958	0.00071373	0.012964	0.09882	0.037416	0.0032952	0.0047783	0.024307	0.0024726	0.027789	-0.0024755	0.033726
0.0022826	0.00079354	0.010779	0.11555	0.037597	0.0047229	0.0020992	0.0329	0.0025458	0.031855	-0.001191	0.033031
0.0023973	0.00078002	0.010486	0.10384	0.038084	0.0041048	0.0035288	0.030018	0.0020759	0.028778	-0.00045788	0.03594
0.0024811	0.00075911	0.014635	0.10022	0.03637	0.0033672	0.00089905	0.021405	0.0037411	0.029141	-0.0019615	0.024265
0.0024561	0.00076637	0.013096	0.10382	0.037201	0.0034525	0.0028362	0.02402	0.0032779	0.027109	-0.00079527	0.026154
0.0025958	0.00071373	0.016326	0.092163	0.035821	0.0033829	0.0014596	0.01758	0.0035773	0.02709	-0.00047209	0.028924
0.0024223	0.0007748	0.015387	0.10743	0.03721	0.0030597	0.0034598	0.022586	0.003605	0.028777	-0.0014232	0.028054
0.0026046	0.00070935	0.014188	0.098064	0.03633	0.0028875	0.0011995	0.019643	0.0034164	0.028901	-0.00059945	0.024548
0.0023312	0.00078989	0.013565	0.10841	0.037602	0.0035375	0.0037538	0.024579	0.0030856	0.029254	-0.0026385	0.03129
0.002612	0.0007056	0.014902	0.10078	0.036503	0.0030516	0.0021999	0.019503	0.0029845	0.028691	-0.0017465	0.027237
0.0025208	0.00074572	0.015501	0.093005	0.036178	0.003064	0.00042685	0.017422	0.0040822	0.028841	-0.00060401	0.023915
0.0024517	0.00076756	0.012674	0.10425	0.037309	0.0033898	0.0032115	0.02412	0.0030088	0.028713	-0.0012817	0.028513
0.0024944	0.0007549	0.014234	0.10107	0.036608	0.0034488	0.0012323	0.021281	0.0035456	0.028394	-0.00061534	0.034686
0.002562	0.00072929	0.015318	0.092895	0.035929	0.003802	-0.00010257	0.019373	0.0037604	0.026482	-0.001097	0.026754
0.002312	0.00079168	0.011866	0.11056	0.038166	0.0039276	0.0041274	0.029608	0.0025605	0.02894	-0.002974	0.034795
0.0024767	0.00076046	0.01123	0.10259	0.0375	0.0032786	0.0032841	0.024794	0.0023422	0.028615	-0.0014394	0.028597
0.0026208	0.00070097	0.011602	0.10143	0.037039	0.0034573	0.0020402	0.021148	0.0032243	0.030342	-0.00091099	0.031306
0.0024929	0.00075538	0.015206	0.10838	0.037227	0.0031265	0.0029533	0.023877	0.0035646	0.029228	-0.002437	0.028162
0.0023929	0.00078086	0.014511	0.10637	0.03758	0.0036033	0.0046437	0.025451	0.0028867	0.028458	-0.0021459	0.033929
0.0024899	0.00075633	0.014029	0.1014	0.036435	0.0039388	0.00076075	0.020798	0.0036057	0.029784	5.2389e-05	0.03356
