0.088176	0.72844	-0.051034	0.53217	0.7328	0.035256	-0.12137	0.54479	0.74255	0.015631	-0.089906	-1.0613
0.089191	0.76414	-0.051694	0.50942	0.7774	0.027384	-0.12297	0.53321	0.78886	0.0014876	-0.079497	-1.4375
0.084001	0.79695	-0.052818	0.55233	0.80719	0.031975	-0.13445	0.56298	0.81914	0.010797	-0.10047	-1.0779
0.094698	0.73558	-0.052921	0.50964	0.74104	0.029729	-0.11752	0.52987	0.75087	0.0065691	-0.078254	-1.3275
0.085797	0.7786	-0.053041	0.54098	0.78526	0.033889	-0.13023	0.55681	0.7989	0.0080884	-0.090211	-1.2759
0.087603	0.76429	-0.052507	0.52835	0.77264	0.031243	-0.12688	0.53765	0.7805	0.013596	-0.096772	-0.96657
0.090166	0.7819	-0.054789	0.54366	0.78495	0.031523	-0.12712	0.54761	0.79415	0.017173	-0.10471	-0.73335
0.096658	0.80329	-0.057692	0.54888	0.80446	0.030147	-0.13127	0.55441	0.81542	0.015366	-0.10891	-0.72509
0.089596	0.73026	-0.051351	0.53805	0.73903	0.03365	-0.12292	0.5542	0.74894	0.010785	-0.085455	-1.2366
0.08119	0.80119	-0.051478	0.56147	0.81087	0.034216	-0.13709	0.57141	0.82513	0.013999	-0.10652	-0.99113
0.096478	0.74481	-0.052939	0.5103	0.74778	0.029118	-0.11816	0.53244	0.76012	0.0023054	-0.075145	-1.4221
0.079837	0.80506	-0.051071	0.57071	0.81838	0.033096	-0.13828	0.57574	0.83351	0.013394	-0.11031	-0.89953
0.091798	0.76427	-0.052923	0.53749	0.77421	0.029562	-0.12676	0.55006	0.78307	0.0088265	-0.091946	-1.1137
0.089373	0.75346	-0.0518	0.54741	0.76116	0.033445	-0.12696	0.56095	0.77079	0.011711	-0.091491	-1.1348
0.082499	0.78954	-0.051482	0.55349	0.80669	0.03072	-0.13549	0.56326	0.81775	0.0094788	-0.10108	-1.0741
0.069002	0.79193	-0.049646	0.55805	0.80014	0.038436	-0.13777	0.56484	0.81313	0.02347	-0.11591	-0.72126
0.10484	0.77988	-0.05952	0.55528	0.77343	0.032938	-0.12798	0.56749	0.78399	0.012791	-0.096389	-1.048
0.076111	0.73288	-0.047617	0.53124	0.75131	0.034402	-0.12632	0.54971	0.75881	0.013117	-0.088408	-1.2401
0.081437	0.78098	-0.050752	0.5305	0.79689	0.029953	-0.13252	0.54262	0.80597	0.009058	-0.096701	-1.083
0.094836	0.76856	-0.053415	0.54088	0.77776	0.029866	-0.12796	0.55359	0.7868	0.0086678	-0.092361	-1.126
0.08269	0.7932	-0.053175	0.53814	0.80001	0.033144	-0.1339	0.55294	0.81065	0.014032	-0.10222	-1.0331
0.07981	0.79526	-0.049665	0.53363	0.81102	0.02961	-0.13354	0.54147	0.82036	0.010344	-0.10054	-1.0195
0.091518	0.80568	-0.056537	0.56202	0.8035	0.033585	-0.13389	0.56997	0.81824	0.013409	-0.10462	-0.95136
0.081115	0.74926	-0.049576	0.51427	0.76254	0.031063	-0.12448	0.52558	0.7707	0.013466	-0.094679	-0.97884
0.065665	0.70788	-0.043146	0.51655	0.72957	0.03623	-0.12214	0.5318	0.73723	0.018416	-0.090388	-1.0872
0.082123	0.77997	-0.051992	0.53443	0.79239	0.031186	-0.13082	0.54742	0.80309	0.0096869	-0.09523	-1.1298
0.097381	0.74067	-0.054695	0.53221	0.74428	0.033147	-0.12356	0.54637	0.75134	0.01454	-0.091204	-1.0791
0.086671	0.74578	-0.052391	0.53962	0.7508	0.034316	-0.12434	0.55235	0.76118	0.014415	-0.092705	-1.0647
0.10013	0.7961	-0.057461	0.54421	0.79558	0.030692	-0.13068	0.55802	0.80573	0.0089148	-0.094462	-1.1557
0.07113	0.69446	-0.044805	0.53759	0.71228	0.039472	-0.12236	0.55499	0.71973	0.020279	-0.088349	-1.1631
0.086163	0.64994	-0.045017	0.49408	0.66154	0.034579	-0.10663	0.51471	0.66796	0.016475	-0.073379	-1.1878
0.096116	0.75951	-0.053301	0.53759	0.76987	0.030825	-0.12698	0.54856	0.77704	0.012638	-0.095752	-0.99869
0.083946	0.79946	-0.052267	0.53655	0.80822	0.03054	-0.13218	0.55033	0.82237	0.0062554	-0.094585	-1.1977
0.058529	0.67635	-0.039325	0.52432	0.7011	0.040803	-0.12097	0.53951	0.70934	0.021795	-0.087869	-1.1191
0.073643	0.718	-0.045717	0.53066	0.73692	0.035384	-0.12418	0.54198	0.74615	0.015639	-0.092005	-1.0584
0.092627	0.72911	-0.051719	0.53748	0.73258	0.033528	-0.12059	0.55152	0.74182	0.013109	-0.086501	-1.1403
0.085333	0.79234	-0.0532	0.57637	0.80543	0.032517	-0.13794	0.58318	0.81888	0.013223	-0.10947	-0.9102
