0.086656	0.81873	-0.053891	0.57474	0.82883	0.030838	-0.14072	0.58388	0.84431	0.0078482	-0.10571	-1.0758
0.08738	0.74739	-0.051607	0.50165	0.75364	0.029403	-0.12006	0.52133	0.7608	0.0076694	-0.080064	-1.2957
0.095417	0.81048	-0.05664	0.56996	0.81788	0.029421	-0.13666	0.58569	0.83139	0.0062702	-0.1009	-1.1673
0.072289	0.78528	-0.049172	0.54126	0.79807	0.034122	-0.13215	0.54806	0.8115	0.015553	-0.10444	-0.91734
0.074715	0.74221	-0.047285	0.54153	0.76204	0.034799	-0.13002	0.5589	0.77272	0.011735	-0.091554	-1.2449
0.10574	0.74007	-0.056649	0.53524	0.7381	0.033038	-0.12144	0.55313	0.74599	0.011394	-0.084397	-1.2415
0.077078	0.67773	-0.044707	0.49325	0.69486	0.034525	-0.11238	0.51495	0.70297	0.013746	-0.07548	-1.2844
0.083079	0.81492	-0.052458	0.57426	0.83243	0.030318	-0.14225	0.58364	0.84457	0.010026	-0.10931	-1.0103
0.09467	0.76792	-0.054441	0.50301	0.77274	0.025675	-0.11959	0.51858	0.78245	0.0047457	-0.084521	-1.1688
0.066115	0.70717	-0.042391	0.51443	0.73036	0.035179	-0.12261	0.52687	0.73715	0.017804	-0.091482	-1.0139
0.085496	0.80155	-0.05296	0.53568	0.81427	0.028803	-0.13422	0.54022	0.82214	0.013499	-0.10779	-0.81425
0.084642	0.80426	-0.053604	0.56907	0.8111	0.033375	-0.13744	0.57512	0.82308	0.014482	-0.1083	-0.92249
0.084056	0.72478	-0.049286	0.53542	0.73681	0.035289	-0.12412	0.54979	0.74491	0.014836	-0.089412	-1.1296
0.078865	0.71833	-0.048334	0.51775	0.73386	0.033693	-0.12106	0.53496	0.7412	0.014422	-0.086137	-1.1804
0.070906	0.79336	-0.048576	0.55065	0.80806	0.034574	-0.1368	0.55501	0.82079	0.016845	-0.10958	-0.8601
0.083639	0.80557	-0.052494	0.53039	0.81862	0.028944	-0.13404	0.54153	0.83018	0.0067741	-0.096814	-1.1279
0.084307	0.66583	-0.046577	0.48487	0.67829	0.035092	-0.10974	0.50889	0.68554	0.013373	-0.070938	-1.3389
0.074794	0.76662	-0.049573	0.53712	0.77945	0.036364	-0.13287	0.55302	0.78946	0.015791	-0.098625	-1.1085
0.096886	0.74144	-0.05349	0.52595	0.74391	0.032724	-0.12261	0.53398	0.7493	0.018579	-0.097384	-0.82618
0.075052	0.72341	-0.047278	0.52272	0.7383	0.037335	-0.12576	0.54181	0.7474	0.014794	-0.086656	-1.2719
0.091294	0.80094	-0.055229	0.56605	0.80477	0.03278	-0.13715	0.57361	0.81624	0.013996	-0.10772	-0.91931
0.070815	0.7424	-0.047382	0.53261	0.75979	0.035257	-0.12946	0.55023	0.76796	0.014298	-0.09184	-1.2155
0.078366	0.69411	-0.046255	0.52821	0.7074	0.036478	-0.11886	0.54577	0.71751	0.014021	-0.082386	-1.2151
0.085886	0.80104	-0.054681	0.55963	0.80871	0.03367	-0.13636	0.57187	0.82404	0.011983	-0.10424	-1.0802
0.081181	0.80189	-0.051546	0.56376	0.81732	0.031825	-0.13935	0.56556	0.82843	0.016991	-0.11666	-0.7198
0.072208	0.80266	-0.048067	0.54082	0.82117	0.030492	-0.13522	0.547	0.83137	0.012414	-0.10469	-0.93152
0.078737	0.7684	-0.049702	0.53757	0.78233	0.032627	-0.13097	0.54673	0.79119	0.014663	-0.10056	-0.97052
0.090963	0.78524	-0.053499	0.53851	0.79567	0.029122	-0.1305	0.55786	0.80699	0.0028313	-0.086799	-1.3621
0.076143	0.79842	-0.050415	0.54441	0.81499	0.032886	-0.1381	0.55435	0.82514	0.017208	-0.11193	-0.8278
0.081254	0.80535	-0.052862	0.54468	0.81365	0.031036	-0.13419	0.54949	0.82726	0.011406	-0.1048	-0.92306
0.076553	0.78316	-0.051483	0.56377	0.78534	0.040261	-0.13765	0.57009	0.79625	0.024813	-0.1138	-0.79185
0.084199	0.7406	-0.051057	0.53172	0.75311	0.032029	-0.12411	0.54453	0.76176	0.012403	-0.091481	-1.0767
0.084319	0.79555	-0.053341	0.51671	0.80245	0.030057	-0.12975	0.52625	0.81499	0.011884	-0.10187	-0.91947
0.071322	0.81232	-0.04876	0.54	0.83257	0.028983	-0.13798	0.54319	0.8451	0.010659	-0.10867	-0.89218
0.078857	0.7964	-0.051364	0.55559	0.80598	0.033319	-0.13572	0.56558	0.81725	0.014578	-0.10485	-1.0121
0.074805	0.77283	-0.049694	0.55535	0.78496	0.036365	-0.13219	0.56159	0.79505	0.023121	-0.11225	-0.68072
0.080503	0.76931	-0.050314	0.55694	0.78016	0.033701	-0.13095	0.56506	0.78924	0.017104	-0.10351	-0.90103
