0.0025399	0.00073842	0.014528	0.092641	0.036276	0.0037992	0.0011423	0.021148	0.0029075	0.025092	-0.0011683	0.02873
0.0025929	0.00071516	0.016721	0.093288	0.036232	0.0030964	0.0014599	0.019348	0.0041248	0.025802	-0.0011906	0.024906
0.0026076	0.00070786	0.013807	0.088158	0.035828	0.0035562	0.0003508	0.018349	0.0037871	0.02708	-0.00073446	0.025368
0.0023694	0.00078488	0.014263	0.11865	0.037885	0.0033927	0.0051323	0.026817	0.0031063	0.030752	-0.0023359	0.031503
0.0026399	0.00069043	0.016016	0.094111	0.035923	0.0035876	0.0009334	0.017993	0.0034482	0.028987	-0.000532	0.025868
0.0023811	0.00078296	0.013852	0.09625	0.036707	0.0037454	0.00063634	0.020277	0.0043238	0.027276	-0.00023069	0.028146
0.0023297	0.00079004	0.012688	0.1116	0.037757	0.0041082	0.0034766	0.029589	0.0029708	0.028974	-0.0015148	0.032958
0.0024767	0.00076046	0.011732	0.10453	0.037541	0.0040412	0.0029855	0.028571	0.0031674	0.028912	-0.0016692	0.033468
0.0025958	0.00071373	0.016582	0.091432	0.036069	0.0034022	0.0017078	0.020277	0.0034788	0.025922	0.00032511	0.023574
0.0024591	0.00076556	0.013751	0.10173	0.036447	0.0036905	0.0014504	0.019888	0.0027607	0.029475	-0.0022457	0.028765
0.002337	0.00078924	0.013634	0.12115	0.038183	0.0038149	0.0058774	0.034651	0.0026915	0.028863	-0.0030728	0.034714
0.0023062	0.00079214	0.010484	0.1128	0.038699	0.0038071	0.0063371	0.034244	0.0018344	0.028972	-0.0033167	0.039814
0.0025796	0.00072141	0.014148	0.097587	0.036851	0.0030253	0.0023255	0.020641	0.00343	0.026193	-0.0010952	0.025986
0.0024885	0.0007568	0.012919	0.106	0.037067	0.0038238	0.0033988	0.023807	0.0030345	0.028951	-0.0015249	0.032412
0.0024973	0.00075393	0.011638	0.10808	0.038058	0.0038671	0.0060285	0.031303	0.0019629	0.027029	-0.0019743	0.035953
0.0025311	0.00074186	0.017313	0.098893	0.035907	0.0032409	0.00037105	0.018333	0.004374	0.028692	-0.0016621	0.026111
