-0.32125	0.25234	0.17967	-0.094133	5.5678	0.10457	-1.6965	0.68167	-2.2956	1.3057	0.25636	-0.13796	0.10288	0.12652	0.037939	2.8075	0.084878	-0.12128	0.096458	0.22755	-0.011893	0.12793
-0.30199	0.25187	0.17821	-0.082634	5.3842	0.10732	-1.5965	0.64997	-1.7563	1.2022	0.24523	-0.11774	0.091162	0.1125	0.033315	2.3352	0.076458	-0.14419	0.086788	0.40754	0.046583	0.11542
-0.22304	0.19669	0.15156	-0.044968	3.6552	0.078886	-1.293	0.58646	-3.3658	0.9246	0.23206	-0.11226	0.087811	0.11278	0.030963	2.0262	0.07019	-0.17887	0.092041	0.19417	0.085586	0.11288
-0.33684	0.27809	0.18374	-0.10037	6.405	0.11981	-1.4793	0.61398	-1.2662	1.1003	0.23275	-0.13252	0.10693	0.1163	0.043434	3.0461	0.086764	-0.068321	0.0871	0.57074	-0.057164	0.11951
-0.25113	0.21214	0.15069	-0.059136	4.3408	0.085627	-1.4382	0.63061	-3.435	1.0461	0.22976	-0.11317	0.085575	0.10827	0.032974	2.1615	0.071499	-0.16655	0.089495	0.20453	0.069979	0.11197
-0.27545	0.23587	0.15735	-0.061816	4.6233	0.086097	-1.413	0.66535	-4.1335	0.97626	0.22751	-0.12533	0.096965	0.11558	0.036468	2.3345	0.070969	-0.15174	0.10196	-0.043701	0.02891	0.11792
-0.25974	0.22563	0.17763	-0.057286	4.563	0.10074	-1.2633	0.60937	-3.9475	0.86271	0.24623	-0.13961	0.10705	0.14298	0.041034	2.6708	0.091477	-0.16894	0.10972	0.069891	0.037441	0.14522
-0.25992	0.23611	0.17972	-0.051674	4.8313	0.10478	-1.516	0.67449	-3.0707	1.0876	0.26644	-0.12312	0.096787	0.12299	0.041244	2.2532	0.070902	-0.16821	0.10628	-0.15462	0.046444	0.12536
-0.30319	0.24768	0.17989	-0.084177	5.3987	0.1097	-1.3807	0.6224	-3.0797	0.99045	0.24046	-0.13927	0.10255	0.13169	0.034967	2.7555	0.087864	-0.14661	0.099619	0.22563	0.016656	0.13409
-0.1835	0.15896	0.13508	-0.040096	3.0781	0.074461	-1.1948	0.50403	-1.9507	0.89195	0.22136	-0.099378	0.073176	0.10965	0.024973	1.6514	0.064857	-0.22344	0.089709	0.16829	0.14716	0.11593
-0.30232	0.24711	0.16868	-0.082924	5.4065	0.10082	-1.6019	0.64596	-1.8709	1.2357	0.23204	-0.13367	0.099956	0.11976	0.03873	2.6533	0.081484	-0.15343	0.094641	0.45284	0.041059	0.12241
-0.1846	0.16653	0.13186	-0.033374	3.1984	0.07124	-1.2034	0.57295	-3.7182	0.83384	0.22728	-0.095151	0.073016	0.10488	0.030257	1.6445	0.060845	-0.18505	0.082888	0.17981	0.10971	0.1066
-0.29603	0.2452	0.16774	-0.073692	4.8649	0.090634	-1.4192	0.66656	-4.1421	0.9949	0.23624	-0.12896	0.097477	0.1224	0.033251	2.402	0.078773	-0.14444	0.096203	0.16015	0.024998	0.12338
-0.32069	0.26126	0.20421	-0.085709	5.4056	0.11308	-1.5484	0.71666	-4.672	1.0923	0.28827	-0.12715	0.09553	0.12247	0.035214	2.4372	0.080192	-0.1485	0.095449	0.17858	0.03149	0.12449
-0.22205	0.19768	0.15445	-0.047743	3.8062	0.086965	-1.3003	0.55508	-1.8866	0.95993	0.22447	-0.1063	0.081579	0.11587	0.029191	1.8327	0.067981	-0.171	0.090864	-0.0090005	0.074674	0.11676
-0.24419	0.21743	0.17751	-0.051481	4.3014	0.097783	-1.5347	0.65096	-2.4849	1.1454	0.2739	-0.11995	0.094336	0.1296	0.03768	2.2411	0.077095	-0.2057	0.11257	-0.13108	0.08858	0.13735
-0.32192	0.27531	0.19683	-0.072547	5.9199	0.11571	-1.7046	0.74235	-3.4988	1.2433	0.27515	-0.12372	0.096903	0.12644	0.042579	2.6116	0.086355	-0.10764	0.091596	0.19233	-0.011947	0.129
-0.3412	0.27158	0.19485	-0.1001	5.632	0.10614	-1.6161	0.71634	-3.8029	1.1711	0.27523	-0.13248	0.1015	0.11888	0.035211	2.5385	0.074653	-0.094368	0.099089	-0.11292	-0.051318	0.12076
-0.24107	0.21479	0.15329	-0.052657	4.2258	0.090893	-1.2744	0.58856	-2.8835	0.89991	0.21565	-0.11273	0.088625	0.11222	0.030989	1.9902	0.069814	-0.15291	0.089927	0.16465	0.055238	0.11107
-0.2874	0.23979	0.18098	-0.070501	4.829	0.10126	-1.4357	0.66253	-3.8166	1.0091	0.25993	-0.1234	0.094214	0.12136	0.035218	2.2513	0.077198	-0.15717	0.09364	0.2366	0.051161	0.1209
-0.23447	0.20564	0.16007	-0.046887	3.8903	0.083526	-1.4615	0.62445	-2.7088	1.0906	0.24964	-0.11607	0.090006	0.11912	0.033112	2.065	0.07048	-0.18233	0.10346	-0.081783	0.070461	0.12538
-0.19738	0.17488	0.14009	-0.038912	3.1046	0.071822	-0.98533	0.50846	-3.6886	0.64796	0.20901	-0.10645	0.080292	0.11654	0.026124	1.6994	0.064035	-0.18702	0.093609	-0.069083	0.090076	0.11923
-0.24783	0.21552	0.16064	-0.054349	4.3483	0.091004	-1.6785	0.67115	-1.8578	1.2918	0.26087	-0.11859	0.090813	0.12122	0.039512	2.1922	0.073274	-0.20464	0.10447	0.077526	0.098536	0.12719
-0.30758	0.25319	0.19731	-0.077844	5.0239	0.10581	-1.6175	0.72394	-3.9211	1.168	0.2938	-0.14012	0.10616	0.13824	0.037377	2.5959	0.083344	-0.15864	0.11031	-0.077206	0.019073	0.13936
-0.32669	0.25985	0.1839	-0.087737	5.2776	0.093199	-1.4419	0.67189	-4.1981	1.03	0.25429	-0.14165	0.10515	0.12992	0.033102	2.61	0.076465	-0.1026	0.10334	-0.20196	-0.05392	0.13005
-0.28088	0.24267	0.1771	-0.070293	5.1024	0.1106	-1.5983	0.63313	-1.088	1.2118	0.24322	-0.13425	0.10469	0.13462	0.039076	2.5736	0.087819	-0.18007	0.10878	0.18839	0.057695	0.1388
-0.36686	0.29224	0.20006	-0.10538	6.2441	0.11548	-1.5975	0.7166	-3.6087	1.1413	0.26713	-0.14738	0.11189	0.13256	0.040931	2.8673	0.085516	-0.10023	0.10553	0.010155	-0.057667	0.13458
-0.32533	0.27232	0.19549	-0.086309	6.0398	0.11897	-1.7545	0.75443	-3.4494	1.2859	0.27934	-0.14427	0.11195	0.1394	0.045918	3.0186	0.092464	-0.13713	0.10771	0.18532	-0.0014583	0.14095
-0.25946	0.22855	0.15788	-0.060172	4.7406	0.097578	-1.4398	0.60549	-1.734	1.0634	0.21887	-0.1082	0.085582	0.11284	0.034438	2.1198	0.074981	-0.11464	0.083932	0.16833	0.012667	0.11576
-0.44066	0.33962	0.23082	-0.13486	7.3923	0.12884	-1.7389	0.80242	-4.6364	1.232	0.30416	-0.1551	0.11824	0.13158	0.044133	3.0914	0.083149	-0.062894	0.11137	-0.26347	-0.12673	0.13394
-0.54619	0.39764	0.24661	-0.18888	9.0851	0.13959	-2.4356	0.95237	-2.6758	1.9162	0.32441	-0.17544	0.13534	0.1366	0.049453	3.7925	0.088312	0.065026	0.11069	-0.41377	-0.33377	0.14055
-0.30247	0.24989	0.18816	-0.077187	5.0313	0.10525	-1.4462	0.69318	-4.9874	0.9902	0.26848	-0.13907	0.1049	0.13255	0.035778	2.568	0.082166	-0.14736	0.10638	-0.048186	0.0091115	0.13383
-0.18461	0.16318	0.14965	-0.039063	3.2967	0.086615	-1.1153	0.47634	-1.9215	0.82337	0.22953	-0.094355	0.073243	0.1063	0.02868	1.8038	0.072774	-0.16144	0.075167	0.40903	0.093363	0.10983
-0.37989	0.28676	0.18781	-0.12886	6.375	0.1083	-1.5466	0.68915	-3.5873	1.1133	0.24786	-0.14569	0.10793	0.12293	0.032618	2.914	0.081101	-0.056536	0.09517	0.026412	-0.1111	0.12437
-0.31626	0.24833	0.1773	-0.094746	5.4092	0.10431	-1.7581	0.69587	-2.1158	1.3763	0.25839	-0.13918	0.10179	0.12551	0.035159	2.6648	0.080644	-0.15167	0.101	0.16181	0.021177	0.12677
-0.29997	0.24385	0.18884	-0.078614	5.0858	0.10594	-1.6028	0.67325	-2.9421	1.1969	0.27152	-0.14268	0.10722	0.13057	0.038749	2.8551	0.085479	-0.12977	0.10197	0.18412	-0.0084999	0.13113
-0.20681	0.18385	0.14278	-0.041793	3.6461	0.082281	-1.3889	0.60842	-3.0031	1.011	0.23652	-0.11701	0.087634	0.12584	0.033825	2.0196	0.074559	-0.23294	0.10348	0.14342	0.1367	0.13002
-0.29839	0.25623	0.19908	-0.074952	5.2675	0.11794	-1.3755	0.63647	-3.1072	0.9552	0.26246	-0.15001	0.11853	0.14405	0.045394	2.8845	0.089947	-0.16131	0.12005	0.025149	0.01407	0.14513
-0.21835	0.1962	0.16303	-0.042899	3.7337	0.094389	-1.44	0.62912	-2.8375	1.0567	0.27625	-0.1223	0.09559	0.12416	0.036889	2.208	0.076128	-0.20501	0.10762	0.044947	0.095257	0.12836
-0.51718	0.37444	0.25622	-0.19076	8.8873	0.15373	-2.2147	0.86298	-2.2478	1.7207	0.33015	-0.16505	0.1275	0.131	0.043087	3.7913	0.092335	0.034176	0.099832	0.06385	-0.26379	0.13433
-0.24976	0.20796	0.15137	-0.063147	4.3773	0.087947	-1.3149	0.56974	-2.4441	0.97429	0.21828	-0.12057	0.091601	0.11157	0.035623	2.3229	0.071	-0.1295	0.092134	0.093992	0.01246	0.11414
-0.24639	0.21009	0.1527	-0.059675	4.2371	0.087699	-1.268	0.57125	-2.791	0.90418	0.21402	-0.11357	0.086667	0.11241	0.031272	2.1344	0.073043	-0.15766	0.088998	0.21397	0.0595	0.11493
-0.33181	0.27092	0.16976	-0.091617	5.6804	0.097228	-1.7352	0.73065	-2.783	1.304	0.24462	-0.14752	0.112	0.13575	0.041975	2.7227	0.080814	-0.10946	0.11438	-0.33775	-0.061118	0.13854
-0.30774	0.25689	0.18095	-0.081625	5.3639	0.10738	-1.651	0.69248	-2.482	1.2239	0.25389	-0.15353	0.11537	0.14244	0.039499	2.9492	0.092915	-0.2122	0.12201	0.15909	0.07332	0.14638
-0.23598	0.20842	0.16816	-0.05176	4.0799	0.094939	-1.2341	0.59301	-3.3758	0.85543	0.25121	-0.13115	0.10098	0.13811	0.03691	2.3326	0.083948	-0.23399	0.11901	0.0062165	0.11423	0.14551
-0.45267	0.34146	0.22423	-0.14835	7.798	0.13049	-2.024	0.81337	-2.5797	1.5411	0.2991	-0.16453	0.12253	0.14125	0.042668	3.4235	0.095658	-0.099754	0.10911	0.24618	-0.073211	0.14291
-0.25871	0.23243	0.16633	-0.051764	4.4118	0.088931	-1.5635	0.67701	-2.5271	1.1445	0.25249	-0.11992	0.092741	0.12249	0.034397	1.9876	0.065815	-0.1963	0.10658	-0.091892	0.081605	0.12636
-0.22589	0.19607	0.14223	-0.046493	3.5739	0.072193	-1.0865	0.53845	-3.6472	0.73293	0.20244	-0.10809	0.081413	0.11549	0.028033	1.8087	0.067114	-0.20107	0.093279	0.050727	0.11043	0.11823
-0.26705	0.22251	0.16822	-0.069054	4.6423	0.094461	-1.578	0.6382	-2.0378	1.2137	0.24784	-0.12689	0.095376	0.12417	0.034954	2.2978	0.074032	-0.1412	0.098709	-0.05108	0.015212	0.12635
