-0.25655	0.21381	0.17802	-0.055514	4.7701	0.10322	-1.6961	0.62054	0.077758	1.3435	0.23884	-0.089727	0.080365	0.11946	0.060133	2.1974	0.077495	0.094845	0.048772	0.26611	-0.20849	0.12728
-0.25076	0.21316	0.18872	-0.055266	5.0703	0.12234	-1.8716	0.63196	1.6343	1.5248	0.25598	-0.086617	0.08236	0.11808	0.066393	2.5116	0.088476	0.1197	0.04426	0.54136	-0.22462	0.13032
-0.29251	0.23635	0.20504	-0.061033	5.2226	0.11194	-1.9183	0.73175	-1.5352	1.4939	0.28656	-0.096412	0.086464	0.13201	0.06727	2.5518	0.091452	0.12739	0.049798	0.30299	-0.26104	0.14252
-0.24823	0.22962	0.2039	-0.028738	4.5436	0.10878	-1.8024	0.73031	-1.6269	1.3467	0.27979	-0.10361	0.094287	0.14415	0.070531	2.4103	0.089388	0.054806	0.066901	0.23959	-0.16909	0.15146
-0.20309	0.18403	0.19981	-0.028656	3.9431	0.12056	-1.612	0.59951	-0.16606	1.2573	0.2846	-0.08498	0.075055	0.12414	0.056734	1.9724	0.080254	0.045251	0.050839	0.28231	-0.13664	0.13019
-0.18759	0.17103	0.17227	-0.028032	3.6233	0.10333	-1.6693	0.59149	0.75556	1.3285	0.25392	-0.078384	0.069245	0.12122	0.050173	1.752	0.075388	0.025294	0.049525	0.24315	-0.10718	0.12654
-0.23672	0.21579	0.18019	-0.035302	4.4083	0.11061	-1.6609	0.63193	-0.20425	1.2793	0.24679	-0.088264	0.081961	0.11834	0.059562	2.1549	0.080974	0.087271	0.049043	0.33569	-0.18462	0.12753
-0.31698	0.26819	0.20672	-0.057085	5.889	0.11563	-2.2007	0.819	-0.85175	1.7236	0.284	-0.09515	0.095108	0.1314	0.078319	2.7972	0.090625	0.19149	0.052871	0.10839	-0.34056	0.14489
-0.2207	0.20828	0.19941	-0.026052	4.04	0.1119	-1.8611	0.72683	-1.0069	1.4138	0.29307	-0.095309	0.085997	0.13521	0.057851	2.086	0.086069	0.024921	0.064073	0.21358	-0.12462	0.14354
-0.17546	0.16625	0.16303	-0.020799	2.9219	0.084283	-1.5816	0.61967	-0.8035	1.2009	0.25519	-0.081054	0.069596	0.12798	0.039492	1.3651	0.065943	-0.045941	0.059454	0.12703	-0.029719	0.12847
-0.23953	0.21303	0.1912	-0.039955	4.4187	0.10862	-1.7095	0.64721	-0.10438	1.3231	0.25526	-0.096576	0.083482	0.13631	0.055897	2.0766	0.083348	0.042325	0.05697	0.26682	-0.14656	0.14048
-0.23347	0.20715	0.18266	-0.036534	4.2829	0.10412	-1.601	0.63558	-1.0856	1.205	0.24284	-0.093461	0.082758	0.13528	0.059984	2.1825	0.089543	0.057002	0.054035	0.34498	-0.15661	0.14266
-0.12359	0.11913	0.1167	-0.011746	1.9527	0.063379	-0.94595	0.39292	-0.96399	0.69513	0.16928	-0.063494	0.054852	0.11312	0.032324	1.1236	0.063967	-0.053846	0.046321	0.23754	0.0033955	0.11264
-0.27733	0.23131	0.20564	-0.049533	5.1231	0.11568	-1.9811	0.73066	-0.65769	1.5599	0.28732	-0.091082	0.08254	0.12676	0.068564	2.3396	0.087121	0.11495	0.047882	0.30265	-0.23231	0.13687
-0.25854	0.21893	0.18455	-0.055448	5.014	0.11312	-1.9602	0.68015	1.0514	1.5835	0.25888	-0.090861	0.083649	0.12256	0.06427	2.4181	0.083697	0.12915	0.049633	0.19466	-0.25628	0.1339
-0.26345	0.22238	0.20289	-0.052576	4.8067	0.11672	-1.7389	0.64349	0.0604	1.3687	0.27193	-0.091356	0.084114	0.12723	0.066133	2.2673	0.081716	0.14291	0.047904	0.13997	-0.27213	0.13832
-0.19165	0.17502	0.15804	-0.029297	3.5772	0.093508	-1.4799	0.58374	-0.87975	1.1237	0.22363	-0.07906	0.070818	0.11035	0.049568	1.7403	0.070213	0.045688	0.045666	0.25795	-0.12733	0.11369
-0.3749	0.29299	0.20054	-0.088528	6.8976	0.11265	-2.2815	0.82512	-0.40065	1.8215	0.26094	-0.10152	0.096724	0.12741	0.080699	3.0154	0.091931	0.20155	0.049265	0.3456	-0.36636	0.14007
-0.14967	0.14051	0.15282	-0.018005	2.6281	0.083123	-1.2165	0.47323	-0.49082	0.92687	0.22216	-0.07818	0.066835	0.12395	0.042046	1.4852	0.068811	-0.061259	0.058772	0.23887	-0.007769	0.1268
-0.33969	0.28092	0.19491	-0.084887	6.6582	0.11874	-2.2854	0.76757	2.3504	1.8586	0.25038	-0.090561	0.094557	0.11676	0.075953	2.9161	0.086484	0.24835	0.040821	0.35023	-0.40131	0.13379
-0.23249	0.21041	0.163	-0.037632	4.4711	0.10099	-1.7893	0.65023	0.60972	1.4083	0.21832	-0.081414	0.075929	0.10953	0.055354	2.0268	0.077166	0.086212	0.044268	0.36637	-0.17541	0.11807
-0.23939	0.20696	0.19891	-0.039844	4.3368	0.10894	-1.8621	0.70336	-0.92225	1.4503	0.2939	-0.089222	0.075425	0.13127	0.054988	1.9654	0.081787	0.018066	0.054136	0.32477	-0.10992	0.13649
-0.17323	0.16118	0.17668	-0.018612	3.0254	0.092238	-1.3802	0.55599	-1.4931	1.0324	0.26279	-0.080606	0.067247	0.13759	0.042609	1.498	0.07441	-0.043786	0.055714	0.20101	-0.027245	0.13361
-0.28596	0.23556	0.18315	-0.062961	5.3496	0.10923	-1.7975	0.65789	0.15302	1.416	0.23967	-0.086501	0.08152	0.11188	0.064551	2.4356	0.082974	0.15151	0.040984	0.4282	-0.27455	0.12482
-0.2442	0.21875	0.1773	-0.036812	4.6511	0.1019	-1.8626	0.71398	-0.76873	1.4335	0.25268	-0.098659	0.089633	0.13313	0.067043	2.3525	0.083604	0.061659	0.063256	0.17396	-0.17775	0.14122
-0.19859	0.18028	0.16523	-0.026813	3.4643	0.090381	-1.5236	0.59754	-0.82441	1.158	0.23545	-0.085551	0.074142	0.1237	0.049879	1.744	0.073694	0.01823	0.052363	0.27931	-0.1033	0.12629
-0.17354	0.16366	0.16725	-0.021617	3.3423	0.09968	-1.4576	0.56279	-0.36578	1.1157	0.24967	-0.08068	0.069375	0.12395	0.046062	1.6411	0.072426	-0.0043095	0.051634	0.27279	-0.071928	0.12441
-0.24846	0.21093	0.18604	-0.045827	4.4867	0.10613	-1.751	0.6544	-0.53837	1.3688	0.25916	-0.098633	0.08293	0.13785	0.057856	2.1484	0.086273	0.024131	0.058951	0.31798	-0.12928	0.14214
-0.24376	0.21883	0.1767	-0.04157	4.9109	0.11176	-1.5991	0.5952	0.64226	1.2402	0.21962	-0.088104	0.085175	0.11941	0.068969	2.4972	0.088259	0.13331	0.044714	0.51416	-0.23933	0.13146
-0.24195	0.2138	0.18264	-0.04048	4.456	0.10559	-1.7421	0.65295	-0.12081	1.3517	0.24656	-0.10008	0.087272	0.13446	0.05934	2.3157	0.08774	0.029678	0.060814	0.37801	-0.13422	0.13893
-0.19622	0.17354	0.18037	-0.035541	3.3995	0.10332	-1.4294	0.54426	-0.21632	1.1016	0.25053	-0.083356	0.072359	0.12558	0.044311	1.6916	0.076274	0.01259	0.05252	0.21285	-0.09753	0.12724
-0.27514	0.23343	0.23203	-0.049481	4.9462	0.12648	-1.9217	0.73807	-1.2752	1.4848	0.32984	-0.099116	0.086587	0.13514	0.064476	2.2707	0.083256	0.077757	0.05658	0.20952	-0.19643	0.14133
-0.28718	0.2422	0.20646	-0.046401	4.8196	0.10126	-1.8468	0.75149	-2.3397	1.3894	0.29373	-0.11065	0.094019	0.1466	0.067708	2.3468	0.078441	0.077122	0.069097	-0.14369	-0.22755	0.15235
-0.19879	0.1812	0.17002	-0.028188	3.6996	0.099915	-1.5367	0.5835	-0.37702	1.1851	0.24152	-0.078823	0.070683	0.11482	0.051317	1.7746	0.071901	0.052104	0.045335	0.24894	-0.13625	0.11917
-0.26568	0.22706	0.18275	-0.046263	4.5218	0.095236	-1.9275	0.71515	-0.33941	1.514	0.25686	-0.091124	0.081649	0.12109	0.057266	2.0896	0.074444	0.099668	0.049712	0.13995	-0.21454	0.12665
-0.29257	0.24802	0.18764	-0.055949	5.1561	0.10519	-2.0473	0.76398	-0.35932	1.6011	0.26501	-0.093575	0.084464	0.12086	0.060574	2.2371	0.07835	0.11646	0.049522	0.2186	-0.23661	0.12877
-0.24281	0.20234	0.1778	-0.046934	4.3367	0.099474	-1.6846	0.64709	-1.2025	1.3032	0.25313	-0.082665	0.072443	0.11651	0.056037	2.0188	0.080319	0.079572	0.042323	0.3738	-0.17458	0.12418
-0.25406	0.22703	0.21393	-0.035855	4.218	0.1029	-1.7894	0.73179	-2.1237	1.3371	0.31109	-0.1084	0.093545	0.1524	0.059914	2.1495	0.080673	0.013966	0.074888	-0.055684	-0.13858	0.1549
-0.31832	0.27291	0.22457	-0.06242	6.0685	0.12974	-1.9381	0.74349	-0.34183	1.4913	0.28842	-0.1029	0.10013	0.12742	0.080826	2.7597	0.086347	0.19047	0.052953	0.25126	-0.33792	0.14062
-0.19448	0.17114	0.16746	-0.031806	3.3866	0.089808	-1.5719	0.58679	-0.27978	1.2273	0.25517	-0.079619	0.067114	0.12304	0.045473	1.5669	0.069204	-0.019241	0.054179	0.21169	-0.058881	0.12552
-0.18877	0.17636	0.16865	-0.021995	3.3447	0.087453	-1.5462	0.61102	-1.0443	1.1702	0.25055	-0.082007	0.073343	0.11565	0.050159	1.7359	0.066254	0.027553	0.053532	0.14792	-0.11457	0.11976
