0.040853	0.58927
0.049105	0.60991
0.056728	0.62544
0.063312	0.63618
0.068523	0.64275
0.072097	0.64596
0.073845	0.64663
0.073648	0.64548
0.071461	0.64302
0.067314	0.6395
0.061305	0.63489
0.057345	0.63184
0.05361	0.62886
0.044473	0.62081
0.034213	0.60994
0.023223	0.59532
0.011966	0.576
0.00097913	0.55121
