0.00085315	0.57269
0.01201	0.59229
0.023514	0.60738
0.035095	0.61878
0.046485	0.6273
0.057415	0.63376
0.067617	0.63897
0.076821	0.64377
0.08476	0.64895
0.091164	0.65535
0.095766	0.66377
